"article_title","article_url","broken_count","business_name","website_url","reason","status","final_url"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Panettone Milano","https://shop.carlocracco.it/products/panettone-milano-con-packaging-in-latta?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://shop.carlocracco.it/products/panettone-milano-con-packaging-in-latta?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","stickered suitcases","https://www.johnderian.com/collections/holiday-1/products/travel-suitcase-ornament-1?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.johnderian.com/collections/holiday-1/products/travel-suitcase-ornament-1?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Palette D'Aquarelle Vert","https://en.marinmontagut.com/eshop-papeterie/daquarelles-collab-charvin-x-mm-aquarelle-beaux-arts?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","fetch failed","","https://en.marinmontagut.com/eshop-papeterie/daquarelles-collab-charvin-x-mm-aquarelle-beaux-arts?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","GiGi New York","https://www.giginewyork.com/products/virginia-hobo-clear-tote-with-black-vachetta-leather-trim?cjdata=MXxOfDB8WXww&utm_campaign=cj_affiliate_sale&utm_medium=affiliate&utm_source=cj&utm_content=100045664&utm_term=11426328&cjevent=28359fe96c3f11ee81b556100a82b832&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.giginewyork.com/products/virginia-hobo-clear-tote-with-black-vachetta-leather-trim?cjdata=MXxOfDB8WXww&utm_campaign=cj_affiliate_sale&utm_medium=affiliate&utm_source=cj&utm_content=100045664&utm_term=11426328&cjevent=28359fe96c3f11ee81b556100a82b832&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","House Warming Gift Set","https://www.norlha.com/collections/ethical-luxury-gift-sets/products/huse-warming-gift-set?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.norlha.com/collections/ethical-luxury-gift-sets/products/huse-warming-gift-set?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Self-Watering Wet Pot Planter","https://food52.com/shop/products/9959-moma-self-watering-wet-pot-planter?clickref=1101lxW2QBtF&utm_source=partnerize&utm_medium=affiliate&utm_campaign=thewirecutter&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_429","429","https://food52.com/shop/products/9959-moma-self-watering-wet-pot-planter?clickref=1101lxW2QBtF&utm_source=partnerize&utm_medium=affiliate&utm_campaign=thewirecutter&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","pink matches","https://www.etsy.com/listing/1344063341/hotel-continental-frankfurtmain-germany?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=hotel%20matches&ref=sr_gallery-1-2&pro=1&sts=1&organic_search_click=1&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_403","403","https://www.etsy.com/listing/1344063341/hotel-continental-frankfurtmain-germany?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=hotel%20matches&ref=sr_gallery-1-2&pro=1&sts=1&organic_search_click=1&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Panettone Classico","https://www.davidelongoni.com/panettoni-e-natale/47-panettone-milano.html?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.davidelongoni.com/index.php?controller=404"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Panettone 1kg","https://www.peck.it/it/panettone-1-kg-4","http_404","404","https://peck.it/it/panettone-1-kg-4"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Pupa Grasse Candlestick","https://www.bettinaceramica.com/collections/all/products/pupa-grasse-candlestick?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.bettinaceramica.com/collections/all/products/pupa-grasse-candlestick?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","1970s ceramic matchbox holder","https://www.rosemaryhome.com/collections/decorative-objects/products/1970s-italian-amalfi-matchbox-holder?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.rosemaryhome.com/collections/decorative-objects/products/1970s-italian-amalfi-matchbox-holder?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","limited-edition print","https://shop.kararosenlund.com/twinkles-vertical/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","fetch failed","","https://shop.kararosenlund.com/twinkles-vertical/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","“Citrus Take Away” fan","https://www.eventail-duvelleroy.fr/citrus-take-away-fan/?lang=en&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_500","500","https://www.eventail-duvelleroy.fr/citrus-take-away-fan/?lang=en&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","beach towels","https://www.proenzaschouler.com/products/lemon-beach-towel-wl2238002-twl01-lmn-998?_pos=2&_sid=f2772da33&_ss=r&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.proenzaschouler.com/products/lemon-beach-towel-wl2238002-twl01-lmn-998?_pos=2&_sid=f2772da33&_ss=r&_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","chunky flat sandals","https://aeranewyork.com/collections/anna/products/anna-blacknappa-effect?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://aeranewyork.com/collections/anna/products/anna-blacknappa-effect?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Ecocool Little Playmate Cooler","https://www.igloocoolers.com/products/ecocool-little-playmate-cooler","http_404","404","https://www.igloocoolers.com/products/ecocool-little-playmate-cooler"
"The Annual PRIOR Gift Guide","https://priorworld.com/editorial/the-annual-prior-gift-guide","17","Six Cities Kilim","https://www.ishkar.com/collections/made-in-afghanistan/products/6-cities-kilim-1?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.ishkar.com/collections/made-in-afghanistan/products/6-cities-kilim-1?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","City of Arts and Sciences","https://www.cac.es/en/home.html/","fetch failed","","https://www.cac.es/en/home.html/"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Espai Alfaro","https://www.espaialfaro.com/","fetch failed","","https://www.espaialfaro.com/"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","La Salita","https://www.anarkiagroup.com/salita-eng","http_404","404","https://www.anarkiagroup.com/salita-eng"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Gran Martínez","https://granmartinez.com/es/Carta","http_404","404","https://granmartinez.com/es/Carta"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Living Bakkali","https://livingbakkali.com/living-english/","http_404","404","https://livingbakkali.com/living-english/"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Cella L’Aldeana 1927","https://bodegalaaldeana1927.makro.rest/?lang=es","http_404","404","https://bodegalaaldeana1927.makro.rest/?lang=es"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Ricard Camarena","https://www.ricardcamarenarestaurant.com/en/","fetch failed","","https://www.ricardcamarenarestaurant.com/en/"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Museo Nacional de la Cerámica","https://www.culturaydeporte.gob.es/mnceramica/home","fetch failed","","https://www.culturaydeporte.gob.es/mnceramica/home"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Ciutat de les Arts i les Ciences","https://www.cac.es/va/home.html","fetch failed","","https://www.cac.es/va/home.html"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Tinglado 2","http://lamarinalivinglab.com/labs/tinglado-2/#undefined","fetch failed","","http://lamarinalivinglab.com/labs/tinglado-2/#undefined"
"Valencia’s Moment in the Sun","https://priorworld.com/editorial/valencias-moment-in-the-sun","11","Bodega Anyora","https://www.anyora.es/en/","timeout","","https://www.anyora.es/en/"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","showroom of wares","https://appetitefordecoration.com/pages/about","fetch failed","","https://appetitefordecoration.com/pages/about"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Apéro","https://aperonoosa.com.au","fetch failed","","https://aperonoosa.com.au"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","JD’s Chicken Co","https://www.jdschickenco.com.au","fetch failed","","https://www.jdschickenco.com.au"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Nudge Nudge Wink Wink bar","https://www.nnww.com.au","fetch failed","","https://www.nnww.com.au"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Whisky Boy","https://whiskyboy.com.au","http_404","404","https://whiskyboy.com.au/"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Maurice Hurst","https://en.wikipedia.org/wiki/Maurice_Hurst_(architect","http_404","404","https://en.wikipedia.org/wiki/Maurice_Hurst_(architect"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Puncheur","https://www.puncheurcoffeeroasters.com.au","fetch failed","","https://www.puncheurcoffeeroasters.com.au"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","UNESCO Biosphere Reserve","https://en.unesco.org/en.unesco.org/biosphere/aspac/noosa","http_404","404","https://en.unesco.org/en.unesco.org/biosphere/aspac/noosa"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Knock Knock","https://www.knockknocknoosa.com","http_404","404","https://www.knockknocknoosa.com/"
"Noosa’s New Wave","https://priorworld.com/editorial/noosas-new-wave","10","Ten Acres","https://www.tenacres.com.au/handcrafted-sourdough/","http_404","404","https://www.tenacres.com.au/handcrafted-sourdough/"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","PattiCakes Bakery","https://www.patticakesbakery.com/store-2/possum-pie","http_404","404","https://www.patticakesbakery.com/store-2/possum-pie"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Manresa Bread","https://www.manresabread.com/preorder-1","http_404","404","https://www.manresabread.com/preorder-1"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Gold Star Bakery","https://www.goldstarbakery.co/t-day-preorders","http_404","404","https://www.goldstarbakery.co/t-day-preorders"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","delivered the baked goods","https://www.nytimes.com/2016/11/28/dining/bread-manresa.html","http_403","403","https://www.nytimes.com/2016/11/28/dining/bread-manresa.html"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","pie pick","https://www.desertbreadlv.com/store-2/meyer-lemon-meringue-pie","http_404","404","https://www.desertbreadlv.com/store-2/meyer-lemon-meringue-pie"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Sugaree’s Bakery","https://sugarees.goldbelly.com/categories/pies","http_404","404","https://sugarees.goldbelly.com/categories/pies"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Lady Wong","https://ladywong.com/collections/limited-edition/products/matcha-pandan-pie","http_404","404","https://ladywong.com/collections/limited-edition/products/matcha-pandan-pie"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Chocolate-Chestnut Pie","https://ladywong.com/collections/limited-edition/products/valrhona-chocolate-chestnut-pie","http_404","404","https://ladywong.com/collections/limited-edition/products/valrhona-chocolate-chestnut-pie"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Chocolate Meringue Pie","https://www.sugarees.com/menu","http_404","404","https://sugarees.com/menu"
"Off the Pie Charts","https://priorworld.com/editorial/off-the-pie-charts","10","Cherry Pie","https://slicepiecompany.com/product/cherry-pie/","http_404","404","https://www.slicepiecompany.com/product/cherry-pie"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","a literary-themed pop-up","https://www.lebonmarche.com/en/mise-en-page-sarah-andelman","http_403","403","https://www.lebonmarche.com/en/mise-en-page-sarah-andelman"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Le Bon Marché","https://www.lebonmarche.com/","http_403","403","https://www.lebonmarche.com/"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","first stand-alone shop-in-shop","https://12ft.io/proxy?q=https%3A%2F%2Fwwd.com%2Ffashion-news%2Ffashion-scoops%2Fle-doublej-celebrates-samaritaine-paris-1236151690%2F","fetch failed","","https://12ft.io/proxy?q=https%3A%2F%2Fwwd.com%2Ffashion-news%2Ffashion-scoops%2Fle-doublej-celebrates-samaritaine-paris-1236151690%2F"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Lemaire","https://www.lemaire.fr/pages/store-paris-elzevir","http_404","404","https://www.lemaire.fr/pages/store-paris-elzevir"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Puces des Vanves","https://www.fleamapket.com/listing/puces-de-vanves-flea-market/","http_403","403","https://www.fleamapket.com/listing/puces-de-vanves-flea-market/"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Alix D. Reynis","https://english.alixdreynis.com/","fetch failed","","https://english.alixdreynis.com/"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Duvelleroy","https://www.eventail-duvelleroy.fr/?lang=en","http_500","500","https://www.eventail-duvelleroy.fr/?lang=en"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","collaboration","https://www.lvmh.com/news-documents/news/samaritaine-paris-and-fondaco-dei-tedeschi-in-venice-face-to-face/","http_404","404","https://www.lvmh.com/en/news-documents/news/samaritaine-paris-and-fondaco-dei-tedeschi-in-venice-face-to-face"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","La Samaritaine Paris","https://www.dfs.com/en/samaritaine","timeout","","https://www.dfs.com/en/samaritaine"
"Shop Like a Parisian","https://priorworld.com/editorial/shop-like-a-parisian","10","Fondaco Dei Tedeschi","https://www.dfs.com/en/venice","timeout","","https://www.dfs.com/en/venice"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Available Online","https://www.inscents.com/incense-burners/southwest-style-iglesia-with-pi-ntilde-on-40-count-box-of-natural-wood-incense-195.html","http_404","404","https://www.inscents.com/incense-burners/southwest-style-iglesia-with-pi-ntilde-on-40-count-box-of-natural-wood-incense-195.html"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Greek Raw Honey","https://food52.com/shop/products/8383-greek-raw-honey?sku=27444&gclid=Cj0KCQiAtJeNBhCVARIsANJUJ2EFxupvb6SzMj_HH0hC8sf0D-AwfjcVOejuxJegl7pBuGDmJvjwhVcaAmgvEALw_wcB","http_429","429","https://food52.com/shop/products/8383-greek-raw-honey?sku=27444&gclid=Cj0KCQiAtJeNBhCVARIsANJUJ2EFxupvb6SzMj_HH0hC8sf0D-AwfjcVOejuxJegl7pBuGDmJvjwhVcaAmgvEALw_wcB"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Available Online","https://artemest.com/products/set-of-3-nesting-florentine-paper-boxes-2","http_404","404","https://artemest.com/products/set-of-3-nesting-florentine-paper-boxes-2"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","From Roy","https://www.thisisfromroy.com/chocolate-panettone","http_404","404","https://www.thisisfromroy.com/chocolate-panettone"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Mokarana Honey","https://www.etsy.com/listing/973560681/mokarana-honey-pure-unheated-from?gpla=1&gao=1&","http_403","403","https://www.etsy.com/listing/973560681/mokarana-honey-pure-unheated-from?gpla=1&gao=1&"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Wood Sage Honey","https://shop.afternoontea.co.uk/fortnums-piccadilly-honey-227g","http_404","404","https://shop.afternoontea.co.uk/fortnums-piccadilly-honey-227g"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Available Online","https://www.ohayo.dk/ohayo-shop/washipaper-koifish-handpainted-art-piece-size-large","fetch failed","","https://www.ohayo.dk/ohayo-shop/washipaper-koifish-handpainted-art-piece-size-large"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Honey Drizzler Available Online","https://shop.afternoontea.co.uk/fortnum-mason-olive-wood-and-sterling-silver-honey-drizzler","http_404","404","https://shop.afternoontea.co.uk/fortnum-mason-olive-wood-and-sterling-silver-honey-drizzler"
"The PRIOR Gift Guide","https://priorworld.com/editorial/the-prior-gift-guide","9","Marchesi 1824","https://www.pasticceriamarchesi.com/gb/en.html","timeout","","https://www.pasticceriamarchesi.com/gb/en.html"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","reports","https://www.nytimes.com/2022/12/19/travel/egypt-hiking-trails.html?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.nytimes.com/2022/12/19/travel/egypt-hiking-trails.html?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","Pumphouse Point","https://www.pumphousepoint.com.au/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.pumphousepoint.com.au/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","Pekoe Trail","https://www.alltrails.com/trail/sri-lanka/nuwara-eliya/the-pekoe-trail-stage-21-uda-pussellawa-to-kandapola?u=i&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6&u=i","http_403","403","https://www.alltrails.com/trail/sri-lanka/nuwara-eliya/the-pekoe-trail-stage-21-uda-pussellawa-to-kandapola?u=i&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6&u=i"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","Architecture Run","https://dac.dk/en/architecture-run/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_404","404","https://dac.dk/en/architecture-run?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","6-night, guided cycling experience","https://naturalselection.travel/safari/botswana-guided-cycling-safari/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_404","404","https://naturalselection.travel/safari/botswana-guided-cycling-safari/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","Natural Selection","https://naturalselection.travel/blog/news/introducing-north-island-okavango/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_404","404","https://naturalselection.travel/blog/news/introducing-north-island-okavango/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","new 250-mile coast-to-coast cycle route","https://www.visitscotland.org/news/2022/coast-to-coast-route-launch?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_502","502","https://www.visitscotland.org/news?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Hiking on Trails Less Traveled","https://priorworld.com/editorial/hiking-on-trails-less-traveled","8","open to the public","https://www.korea.net/NewsFocus/Korea_in_photos/view?articleId=212810&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","fetch failed","","https://www.korea.net/NewsFocus/Korea_in_photos/view?articleId=212810&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","empathy","https://www.prior.club/inspiration/sophy-roberts-david-prior-next-zeitgeist-part-two","http_404","404","https://priorworld.com/inspiration/sophy-roberts-david-prior-next-zeitgeist-part-two"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","a June study","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0431","http_403","403","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0431"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","mussels stuffed with rice","https://www.prior.club/inspiration/andy-baraghani","http_404","404","https://priorworld.com/inspiration/andy-baraghani"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","the Himalayas","https://www.prior.club/inspiration/jamshyd-sethna-india-himalayas-shakti","http_404","404","https://priorworld.com/inspiration/jamshyd-sethna-india-himalayas-shakti"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","Pucci","https://www.emiliopucci.com/en-us/shopping/libellula-print-face-mask-cover-15544249","fetch failed","","https://www.emiliopucci.com/en-us/shopping/libellula-print-face-mask-cover-15544249"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","Cynthia Rowley botanical print","https://cynthiarowley.com/collections/masks/products/printed-cotton-mask-2?variant=31965025239105","http_404","404","https://cynthiarowley.com/collections/masks/products/printed-cotton-mask-2?variant=31965025239105"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","Deep Breath","https://everydayoil.com/collections/frontpage/products/hand-sanitizer-deep-breath","http_404","404","https://everydayoil.com/collections/frontpage/products/hand-sanitizer-deep-breath"
"The New In-Flight Rituals","https://priorworld.com/editorial/new-in-flight-rituals-covid-travel","8","St. John silk","https://www.stjohnknits.com/a210cc9-0w1-mask-tiger-print","http_404","404","https://stjohnknits.com/a210cc9-0w1-mask-tiger-print"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","this new-age staple","https://www.capbeauty.com/collections/soaksandscrubs/products/mustard-bath","http_404","404","https://www.capbeauty.com/collections/soaksandscrubs/products/mustard-bath"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","This zebra-striped version from Kamenoko Tawasi","https://shop.konmari.com/products/konmari-self-care-kamenoko-tawashi-body-brush","http_404","404","https://shop.konmari.com/products/konmari-self-care-kamenoko-tawashi-body-brush"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","this good luck “welcome fish” soap-on-a-rope","https://shop.konmari.com/collections/tamanohada/products/konmari-tamanohada-pomegranate-welcome-soap","http_404","404","https://shop.konmari.com/collections/tamanohada/products/konmari-tamanohada-pomegranate-welcome-soap"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","this Turkish option","http://sugartoolsshop.com/shop/kese","http_404","404","http://sugartoolsshop.com/shop/kese"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","Hinoki Bath and Sauna Umezawa","https://shop.tortoisegeneralstore.com/collections/bath-all/products/ts623-umezawa-stool?variant=33555279609989","http_404","404","https://shop.tortoisegeneralstore.com/collections/bath-all/products/ts623-umezawa-stool?variant=33555279609989"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","This handy glove","https://www.buly1803.com/en/face-body-brushes/806-horsehair-glove.html","http_404","404","https://buly1803.com/en-us/face-body-brushes/806-horsehair-glove.html"
"Bathing Beauties","https://priorworld.com/editorial/prior-favorite-bath-products","7","Shaquada Suvé Bath Brush","https://boutique.shaquda.jp/category/select/bid/2/pid/43","http_404","404","https://boutique.shaquda.jp/category/select/bid/2/pid/43"
"Bowled Over","https://priorworld.com/editorial/bowled-over","7","these","https://www.bergdorfgoodman.com/p/astier-de-vilatte-sobre-bowl-prod172150301?utm_source=google_shopping&ecid=BGCS_GL_CV_NC_PR_NONE&gad_source=1&gclid=CjwKCAiAp4O8BhAkEiwAqv2UqCF9sGWmoTYmCrNafiFw8MSloKlnjQ5slJ8t3IZPXn-xhxrvzfXz6RoCXpEQAvD_BwE&gclsrc=aw.ds","http_403","403","https://www.bergdorfgoodman.com/p/astier-de-vilatte-sobre-bowl-prod172150301?utm_source=google_shopping&ecid=BGCS_GL_CV_NC_PR_NONE&gad_source=1&gclid=CjwKCAiAp4O8BhAkEiwAqv2UqCF9sGWmoTYmCrNafiFw8MSloKlnjQ5slJ8t3IZPXn-xhxrvzfXz6RoCXpEQAvD_BwE&gclsrc=aw.ds"
